1, ,0.16297943200117113
1,a,0.09916190894451764
1,n,0.05575684380032206
1,i,0.08318084223881325
1,e,0.09652686283121066
1,v,0.019085785390133215
1,t,0.04708315034401991
1,c,0.03936405113941346
1,s,0.04863855950812473
1,r,0.05592763382618455
1,o,0.07592226613965744
1,m,0.02158968916215293
1,z,0.005248743473381155
1,d,0.03075135412091934
1,l,0.05748914263407017
1,q,0.004260601180891036
1,u,0.027576489533011273
1,p,0.020073927682623335
1,g,0.01632874640121017
1,y,0.0005489679402722881
1,h,0.012086444151661543
1,b,0.009399551066217733
1,f,0.009591689845313034
1,w,0.0006252134875323281
1,x,0.00017383984775289123
1,k,0.00041172595520421606
1,j,0.00021653735421851364
2, a,0.012940433746992105
2,an,0.012498208224174792
2,nn,0.0013663243739459022
2,ni,0.002674701955246777
2,ie,0.0045960956061082015
2,e ,0.03976064924806412
2, v,0.005709283991131091
2,vi,0.003241970556929674
2,iv,0.001549314245456514
2,va,0.006432093983598008
2,nt,0.007618478317225142
2,ti,0.004748587165700378
2,i ,0.02536544602256265
2,ae,0.0002683851448822308
2,ic,0.003827538145763632
2,ct,3.0498311918435313e-05
2,is,0.005517144626044948
2,s ,0.0017658522600774048
2, r,0.004034926666808992
2,ro,0.006425994321214321
2,om,0.0028088945276878927
2,ma,0.005431749352673329
2,nz,0.0013968226858643374
2,zo,0.00037207940540491085
2,o ,0.029973740953438226
2, s,0.01773781821176198
2,se,0.007401940302604251
2,ec,0.0015127162711543916
2,co,0.010366376221076163
2,on,0.009728961501980866
2,nd,0.00548359648293467
2,da,0.004959025517937582
2,a ,0.038961593475801116
2, e,0.010711007145754483
2,ed,0.0027173995919325864
2,di,0.009838755424887232
2,iz,0.0003263319375272579
2,zi,0.0013968226858643374
2,io,0.0063466987102263886
2,ne,0.005864825381915111
2, m,0.00816134826937329
2,mi,0.004074574472302958
2,il,0.005251809312354561
2,la,0.013547350154168967
2,no,0.010402974195378285
2, d,0.01487097689142906
2,do,0.005453098171016234
2,ot,0.001979340443506452
2,tt,0.00584652639476405
2,t ,0.001595061713334167
2,ri,0.009573420111196846
2,cc,0.003940381899861843
2,ca,0.0045655972941897665
2,ar,0.00816134826937329
2,rd,0.0015645634014157315
2, q,0.0035378041825384963
2,qu,0.004260614175005413
2,ui,0.00251306090207907
2,in,0.00821319539963463
2,er,0.012662899108534343
2,it,0.0036811462485551423
2,to,0.009036649821432383
2,or,0.009417878720412826
2,re,0.011781497894091561
2, c,0.016825918685400763
2,rs,0.0015859122197586363
2,so,0.005090168259186854
2,em,0.0015981115445260106
2,m ,0.00036292991182938024
2,  ,0.0011223378785984197
2, p,0.0109854919530204
2,pr,0.002940037268937164
2,op,0.0008905507080183112
2,et,0.0037116445604735778
2,rv,0.0005184713026134003
2,at,0.006249104112087396
2,ta,0.008731666702248031
2,pe,0.004330760292417814
2,r ,0.0034463092467831905
2, t,0.005459197833399921
2,tu,0.0020921841976046626
2,ut,0.002058636054494384
2, i,0.008914656573758643
2,pa,0.003604900468759054
2,es,0.006627283179875994
2,si,0.006310100735924267
2,mp,0.0014029223482480244
2, l,0.012769643200248867
2,sv,0.00022568750819642133
2,ve,0.005376852391220146
2,ez,0.0005489696145318356
2,ia,0.006654731660602585
2, n,0.006642532335835212
2,eg,0.002250775419580526
2,gi,0.003861086288873911
2,lo,0.004769935984043283
2,ol,0.005886174200258016
2,py,3.0498311918435315e-06
2,yr,3.0498311918435315e-06
2,ig,0.0017689020912692482
2,gh,0.0004391756916254685
2,ht,3.6597974302122375e-05
2, b,0.003489006883469
2,by,1.5249155959217657e-05
2,y ,0.00029583362560882257
2,ch,0.009692363527678743
2,ha,0.0006831621869729511
2,rt,0.002168429977400751
2,tr,0.00548359648293467
2,ip,0.0005306706273807745
2,po,0.0037207940540491084
2,og,0.001451719647317521
2,gr,0.0009545971630470254
2,ra,0.010582914235697054
2,af,0.0006221655631360805
2,fi,0.001967141118739078
2,ag,0.001601161375717854
2,gn,0.0016042112069096976
2,el,0.008383985946377868
2,ll,0.009786908294625892
2,ov,0.0019274933132451119
2,mb,0.0009210490199367465
2,br,0.001457819309701208
2,im,0.0025435592139975054
2,ad,0.0018176993903387447
2,d ,0.001503566777578861
2,ss,0.005038321128925514
2, f,0.005913622680984608
2,fu,0.0007716072915364135
2,u ,0.0009210490199367465
2,hr,0.0012229823079292562
2, g,0.0045259494886958004
2,ge,0.0013358260620274667
2,su,0.0038244883145717883
2,ul,0.002000689261849357
2,le,0.008673719909603004
2,sp,0.002058636054494384
2,al,0.007572730849347489
2,l ,0.006654731660602585
2,lu,0.002869891151524763
2,un,0.005407350703138581
2,ng,0.0015218657647299222
2,go,0.0008448032401406582
2,oa,0.0002134881834290472
2,ac,0.0028637914891410762
2,ap,0.00195189196277986
2,pp,0.0008997002015938418
2,oi,0.0015828623885667929
2,he,0.005105417415146071
2,hi,0.0033944621165218503
2,n ,0.008990902353554731
2,ev,0.003428010259632129
2,am,0.003559153000881401
2,mo,0.0032053725826275514
2,ou,0.000292783794416979
2,ur,0.001881745845367459
2,ab,0.0009789958125817737
2,bb,0.0013754738675214326
2,ba,0.0016377593500199765
2,ai,0.0012809291005742832
2,av,0.004730288178549318
2,lc,0.000631315056711611
2,os,0.005294506949040371
2,ee,0.00018603970270245543
2,rc,0.0008692018896754065
2,ce,0.0032785685312317963
2,li,0.005785529770927179
2,az,0.0008814012144427806
2,en,0.008838410793962553
2,za,0.001601161375717854
2, u,0.004452753540091556
2,us,0.0010369426052268006
2,sc,0.0035835516504161497
2,ci,0.0047272383473574734
2,ir,0.002674701955246777
2,au,0.0006679130310137334
2,vo,0.0027204494231244302
2,ns,0.0014364704913583032
2,ea,0.0007594079667690393
2,fa,0.0016652078307465683
2,nc,0.0023331208617603017
2,iu,0.0008905507080183112
2,st,0.006178957994674995
2,sa,0.006099662383687063
2,pi,0.0036110001311427413
2,fr,0.0013236267372600927
2,id,0.0022111276140865605
2,rn,0.001314477243684562
2,na,0.004477152189626304
2,te,0.008993952184746573
2,de,0.006721827946823143
2, o,0.0023148218746092404
2,oh,0.00014029223482480246
2,h ,0.0009667964878143995
2,dg,3.0498311918435315e-06
2,fe,0.001171135177667916
2,zm,3.0498311918435315e-06
2,lg,0.0003812288989804414
2,ru,0.0005703184328747404
2,up,0.0003476807558701626
2,if,0.00044222552281731204
2,uc,0.00047882349711943445
2,od,0.0006130160695605498
2,rl,0.0012138328143537255
2,lh,0.00019823902746982954
2,ho,0.00047272383473574735
2,du,0.0010338927740349572
2,ue,0.0031718244395172726
2,gg,0.001412071841823555
2,mm,0.0008966503704019983
2,gl,0.0030955786597211842
2,zz,0.0010887897354881408
2,me,0.004748587165700378
2,ib,0.0005367702897644616
2,bu,0.0002897339632251355
2,ls,0.00044832518520099914
2,ga,0.0009637466566225559
2,ze,0.00016164105316770715
2,uo,0.0022904232250744922
2, w,0.0004635743411602168
2,wu,4.269763668580944e-05
2,tn,1.8298987151061187e-05
2,vv,0.0004086773797070332
2,dr,0.0005001723154623392
2,lz,0.0002988834568006661
2,we,0.00025923565130670016
2,v ,0.00023483700177195192
2,be,0.00190004483251852
2,rp,0.00020128885866167308
2,lt,0.002009838755424887
2,th,0.0001158935852900542
2,ei,0.0013785236987132762
2,cu,0.0010064442933083654
2,nu,0.000969846319006243
2,as,0.0036140499623345847
2,ud,0.0006679130310137334
2,of,0.0005184713026134003
2,ff,0.0008204045906059099
2,eu,0.00015249155959217657
2,rg,0.0006862120181647946
2,ub,0.0003263319375272579
2,rr,0.0019945895994656695
2,ep,0.00048187332831127797
2,pu,0.0005825177576421145
2,bl,9.454476694714947e-05
2,oc,0.0024459646158585123
2,lv,0.00021958784581273426
2,ld,0.0003232821063354143
2,ef,0.0002714349760740743
2,z ,0.00047577366592759093
2,gu,0.001686556649089473
2,um,0.0004269763668580944
2, h,0.0008021056034548488
2,pl,0.0002744848072659178
2,sf,0.00015859122197586363
2,rq,1.8298987151061187e-05
2,ua,0.0032236715697786127
2,nm,3.354814311027885e-05
2,ug,0.0004452753540091556
2,oe,0.0001463918972084895
2,bi,0.0020159384178085743
2,ux,5.184713026134004e-05
2,xe,4.269763668580944e-05
2,mu,0.00044222552281731204
2,cr,0.0008021056034548488
2,zu,0.00012809291005742832
2,oz,0.00017994004031876836
2,cl,0.00046967400354390383
2,wi,3.6597974302122375e-05
2,bo,0.0005977669136013322
2,pt,6.099662383687063e-06
2,dc,6.099662383687063e-06
2,f ,5.79467926450271e-05
2,uz,3.6597974302122375e-05
2,dd,0.00034158109348647554
2,nf,0.00047882349711943445
2, z,8.539527337161889e-05
2,fo,0.001268729775806909
2,vr,0.0003476807558701626
2,ox,9.149493575530594e-06
2,xt,6.099662383687063e-06
2,eb,0.0009088496951693724
2,aq,6.404645502871416e-05
2,rf,7.624577979608828e-05
2,aa,0.00019823902746982954
2,cq,0.00014944172840033305
2,uf,0.00019518919627798602
2,oo,4.269763668580944e-05
2,nk,3.354814311027885e-05
2,ke,0.0002226376770045778
2,nb,3.354814311027885e-05
2,sg,0.0002744848072659178
2,nq,0.0001921393650861425
2,ii,0.00016164105316770715
2,rm,0.0009454476694714947
2,p ,6.0996623836870626e-05
2,lm,0.00031718244395172727
2,mk,3.0498311918435315e-06
2,kl,3.0498311918435315e-06
2,ob,0.0003019332879925096
2,uq,1.2199324767374126e-05
2,sd,9.759459813899301e-05
2,sn,2.4398649534748252e-05
2,sm,0.0002043386898535166
2,c ,0.00029583362560882257
2,sk,2.134881834290472e-05
2,kk,1.5249155959217657e-05
2,ki,6.404645502871416e-05
2,hf,3.0498311918435315e-06
2, k,0.00011894341648189773
2,ka,5.184713026134004e-05
2,eh,5.4896961453183565e-05
2,ku,6.099662383687063e-06
2,hn,3.0498311918435313e-05
2,ck,1.5249155959217657e-05
2,iq,7.014611741240123e-05
2,ah,0.0003263319375272579
2,wa,7.319594860424475e-05
2,ks,6.099662383687063e-06
2, j,0.00018908953389429895
2,ju,5.4896961453183565e-05
2,rh,1.2199324767374126e-05
2,hj,3.0498311918435315e-06
2,ja,6.0996623836870626e-05
2,ds,0.0001768902091269248
2,hw,5.4896961453183565e-05
2,wo,9.149493575530594e-06
2,uh,6.099662383687063e-06
2,rb,0.00017994004031876836
2,tz,0.0002531359889230131
2,je,6.70962862205577e-05
2,eq,0.0001250430788655848
2,vu,0.00031413261275988375
2,iw,9.149493575530594e-06
2,lb,0.00024093666415563899
2,dp,9.149493575530594e-06
2,sh,8.539527337161889e-05
2,jo,3.0498311918435313e-05
2,ph,9.149493575530594e-06
2,nr,2.7448480726591783e-05
2,lp,0.00019518919627798602
2,lr,1.8298987151061187e-05
2,nv,0.0003019332879925096
2,sb,8.84451045634624e-05
2,uv,3.6597974302122375e-05
2,tc,1.8298987151061187e-05
2,lf,7.319594860424475e-05
2,zv,3.0498311918435315e-06
2,np,8.539527337161889e-05
2,ts,4.269763668580944e-05
2,hm,1.8298987151061187e-05
2,rz,0.0001372424036329589
2,eo,9.149493575530594e-05
2,oy,1.5249155959217657e-05
2,ys,1.8298987151061187e-05
2,ya,3.0498311918435315e-06
2,aw,2.134881834290472e-05
2,ms,6.099662383687063e-06
2,lw,3.0498311918435315e-06
2,g ,0.00010064442933083654
2,fl,0.0005367702897644616
2,sq,2.4398649534748252e-05
2,oq,4.574746787765297e-05
2,hq,3.0498311918435315e-06
2,ly,1.8298987151061187e-05
2,dw,2.7448480726591783e-05
2,kw,6.099662383687063e-06
2,td,2.134881834290472e-05
2,ao,3.0498311918435313e-05
2,zg,3.0498311918435315e-06
2,aj,9.149493575530594e-06
2,ty,4.574746787765297e-05
2,yp,1.5249155959217657e-05
2,nj,3.0498311918435315e-06
2,tm,1.5249155959217657e-05
2,mr,9.149493575530594e-06
2,ow,1.2199324767374126e-05
2,wn,3.0498311918435315e-06
2,hu,4.269763668580944e-05
2,pf,9.149493575530594e-06
2,ps,2.134881834290472e-05
2, y,0.00014334206601664598
2,md,3.0498311918435315e-06
2,uy,6.099662383687063e-06
2,cd,9.149493575530594e-06
2,sl,5.79467926450271e-05
2,js,3.0498311918435315e-06
2,ay,2.4398649534748252e-05
2,ye,9.149493575530594e-06
2,nl,2.134881834290472e-05
2,ko,1.8298987151061187e-05
2,ml,3.0498311918435313e-05
2,lq,1.2199324767374126e-05
2,zw,6.099662383687063e-06
2,ln,1.2199324767374126e-05
2,ex,6.099662383687063e-06
2,ry,5.184713026134004e-05
2,zt,3.0498311918435315e-06
2,dm,3.964780549396591e-05
2,gm,3.0498311918435315e-06
2,x ,4.269763668580944e-05
2,b ,3.0498311918435315e-06
2,ft,6.099662383687063e-06
2,wr,6.099662383687063e-06
2,tl,9.149493575530594e-06
2,nw,6.099662383687063e-06
2,zs,3.0498311918435315e-06
2,sj,1.2199324767374126e-05
