1,a,0.06547325926847879
1,m,0.025780197301845848
1,o,0.04463372530344764
1,u,0.05296737430530377
1,r,0.0569502091529441
1,s,0.08176716650522477
1, ,0.15933503974717658
1,d,0.033448236675631654
1,e,0.13413928016753882
1,x,0.0040477723723301206
1,t,0.056295422445655406
1,i,0.05591662021829831
1,n,0.0601267364023529
1,p,0.02448144680805009
1,c,0.0262131141331111
1,v,0.012143317116990363
1,y,0.002256578982970134
1,l,0.05568392742149324
1,g,0.008501404273971417
1,f,0.009902972515192674
1,k,0.0005627918806448296
1,h,0.008652925164914255
1,b,0.0080468416011429
1,j,0.0024622144778211298
1,z,0.0007738388358866407
1,q,0.009194071203995822
1,w,0.00024351571758670512
2,am,0.0022187107666998573
2,mo,0.0027219793064634833
2,ou,0.011120611281873674
2,ur,0.009762327373479372
2,rs,0.0047783453829170095
2,s ,0.039779860600025974
2, d,0.023020477076929738
2,de,0.017159833759037187
2,ex,0.0012229966665223604
2,xt,0.0001461102212216979
2,tr,0.005611714792848175
2,rm,0.0013961643361184467
2,me,0.008230875795488982
2,eo,0.0002110480973202303
2,or,0.004383306636650937
2,ri,0.004350837698601671
2,ie,0.006196155677734967
2,en,0.016007186458288237
2,nt,0.016440105632278455
2,t ,0.02272825663448634
2,dr,0.001266288583921382
2,ro,0.0037826312827395126
2,oi,0.004610589202995801
2,it,0.00663448634140006
2,ts,0.0019968396900298716
2,e ,0.045543097103770726
2, r,0.0047566994242174985
2,re,0.014102342092731287
2,ep,0.0012013507078228495
2,pr,0.0036798129789168362
2,od,0.0002218710766699857
2,du,0.0029709078315078574
2,uc,0.0009578336724533529
2,ct,0.0008658383479804321
2,ti,0.00517879561885796
2,io,0.002473050781419109
2,on,0.012148794320100437
2,n ,0.009443049482661586
2,se,0.009524221827784753
2,er,0.008182172388415083
2,rv,0.0006872591887094679
2,vs,3.24689380492662e-05
2, p,0.012760292653361618
2,po,0.0038692151175375557
2,r ,0.009903026105026191
2, t,0.00560089181349842
2,to,0.0026624529200398287
2,us,0.0058606433178925495
2,pa,0.005649595220572319
2,ay,0.0002922204424433958
2,ys,0.0003301008701675397
2, y,0.0005195030087882592
2,y ,0.0005140915191133816
2, c,0.01153188449716438
2,co,0.005682064158621585
2,om,0.00303584570760639
